weap_colt_reload,,weapons/colt/colt45_reload.wav,1.25,1.5,,,7,500,,,auto
weap_colt_reload_not_empty,,weapons/colt/colt45_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto
weap_m1carbine_reload,,weapons/m1carbine/m1carbine_reload.wav,1.25,1.5,,,7,500,,,auto
weap_m1carbine_reload_not_empty,,weapons/m1carbine/m1carbine_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto
weap_m1garand_reload,,weapons/m1garand/m1garand_reload.wav,1.25,1.5,,,7,500,,,auto
weap_springfield_reload_start,,weapons/kar98k/kar98_reload_start.wav,1.25,1.5,,,7,500,,,auto
weap_springfield_reload_loop,,weapons/kar98k/kar98_reload_loop.wav,1.25,1.5,0.9,1.1,7,500,,,auto
weap_springfield_reload,,weapons/springfield/springfield_reload_loop.wav,1.25,1.5,0.9,1.1,7,500,,,auto
weap_springfield_reload_end,,weapons/enfield/enfield_reload_end.wav,1.25,1.5,,,7,500,,,auto
weap_springfield_rechamber,,weapons/kar98k/kar98_rechamber.wav,1.15,1.35,,,7,500,,,auto
weap_thompson_reload,,weapons/thompson/thompson_reload.wav,1.25,1.5,,,7,500,,,auto
weap_thompson_reload_not_empty,,weapons/thompson/thompson_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto
weap_thompson_altswitch,,weapons/alt_fire_switch.wav,1,1,,,7,500,,,auto
