weap_silenced_sten_fire,,weapons/sten/silenced_sten_01.wav,1,1.2,0.9,1,7,1500,,,weapon,,,,,sicily1 sicily2 trainbridge 
weap_silenced_sten_loop,,weapons/sten/silenced_sten_loop01.wav,1,1.2,0.9,1,7,1500,,,weapon,,,looping,,sicily1 sicily2 trainbridge 
weap_silenced_sten_cooldown,,weapons/sten/silenced_sten_cooldown01.wav,0.85,0.95,0.9,1,7,1500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_sten_fire,1,weapons/sten/sten_01.wav,1.25,1.5,0.9,1.05,7,3500,0,1800,weapon,,,,,sicily1 sicily2 trainbridge 
weap_sten_fire,2,weapons/sten/sten_01_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,sicily1 sicily2 trainbridge 
weap_webley_fire,,weapons/webley/webley_01.wav,1.65,1.7,0.9,1.05,7,3500,,,weapon,,,,,sicily1 sicily2 trainbridge 

#German,,,,,,,,,,,,,,,,
flamethrower_fire,,weapons/flamethrower/fl_fire.wav,1.25,,1,,7,4000,,,weapon,,,looping,,! Bomber menu game_main
#flamethrower_stream,,weapons/flamethrower/fl_stream.wav,1.5,1.6,1,,7,4000,,,voice,,,looping,,! Bomber menu game_main
flamethrower_cooldown,,weapons/flamethrower/fl_cooldown.wav,1.1,,1,,7,4000,,,auto,,,,,! Bomber menu game_main
flamethrower_start,,weapons/flamethrower/fl_start.wav,1.25,1.4,1,,7,4000,,,auto,,,,,! Bomber menu game_main
flamethrower_empty,,weapons/flamethrower/fl_empty.wav,1.25,1.4,1,,7,4000,,,weapon,,,,,! Bomber menu game_main
weap_fg42_fire,1,weapons/fg42/fg42_01_temp.wav,1.25,1.4,0.9,1.05,7,3500,0,1800,weapon,,,,,! Bomber menu game_main
weap_fg42_fire,2,weapons/fg42/fg42_01_temp_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,! Bomber menu game_main
weap_gewehr43_fire,1,weapons/gewehr43/gewehr43_01.wav,1.35,1.5,0.85,0.9,50,3500,0,1800,weapon,,,,,! Bomber menu game_main
weap_gewehr43_fire,2,weapons/gewehr43/gewehr43_01_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,! Bomber menu game_main
weap_kar98k_fire,1,weapons/kar98k/kar98_01.wav,1.35,1.5,0.9,1.05,7,3500,0,1800,weapon,,,,,! Bomber menu game_main
weap_kar98k_fire,2,weapons/kar98k/kar98_01_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,! Bomber menu game_main
weap_kar98k_sniper_fire,1,weapons/kar98k/kar98_sniper.wav,1.35,1.5,0.9,1.05,7,3500,0,1800,weapon,,,,,! Bomber menu game_main
weap_kar98k_sniper_fire,2,weapons/kar98k/kar98_sniper_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,! Bomber menu game_main
weap_luger_fire,1,weapons/luger/luger_01.wav,1.25,1.5,0.9,1.05,7,3500,0,1800,weapon,,,,,! Bomber menu game_main
weap_luger_fire,2,weapons/luger/luger_01_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,! Bomber menu game_main
weap_mg34_loop,1,weapons/mg34/mg34_loop01.wav,1.4,1.5,1,1.1,50,3500,0,1800,weapon,,,looping,0.75,! Bomber sicily2 menu game_main
weap_mg34_loop,2,weapons/mg34/mg34_loop01_distant.wav,0.85,0.95,1,1.1,7,8500,1800,8500,weapon,,,looping,0.75,! Bomber sicily2 menu game_main
weap_mg34_cooldown,1,weapons/mg34/mg34_cooldown.wav,1.35,1.5,1,1.1,7,3500,0,1800,auto,,,,,! Bomber sicily2 menu game_main
weap_mg34_cooldown,2,weapons/mg34/mg34_cooldown_distant.wav,0.85,0.95,1,1.1,7,8500,1800,8500,auto,,,,,! Bomber sicily2 menu game_main
weap_mg34_loop,1,weapons/mg34/mg34_loop01.wav,1.7,,1,1.1,50,3500,0,1800,weapon,,,looping,,sicily2
weap_mg34_loop,2,weapons/mg34/mg34_loop01_distant.wav,0.85,0.95,1,1.1,7,8500,1800,8500,weapon,,,looping,,sicily2
weap_mg34_cooldown,1,weapons/mg34/mg34_cooldown.wav,1.6,,1,1.1,7,3500,0,1800,auto,,,,,sicily2
weap_mg34_cooldown,2,weapons/mg34/mg34_cooldown_distant.wav,0.85,0.95,1,1.1,7,8500,1800,8500,auto,,,,,sicily2
weap_mg42_loop,1,weapons/mg42/mg42_loop02.wav,1.25,1.4,1,1.07,10,3500,0,1800,weapon,,,looping,0.75,! Bomber menu game_main
weap_mg42_loop,2,weapons/mg42/mg42_loop.wav,1,1.2,1,1.07,10,8500,1800,8500,weapon,,,looping,0.75,! Bomber menu game_main
weap_mg42_cooldown,1,weapons/mg42/mg42_cooldown.wav,1.25,1.4,1,1.07,7,3500,0,1800,auto,,,,0.75,! Bomber menu game_main
weap_mg42_cooldown,2,weapons/mg42/mg42_cooldown_distant.wav,1,1.2,1,1.07,10,8500,1800,8500,auto,,,,0.75,! Bomber menu game_main
weap_mp40_fire,1,weapons/mp40/mp40_01.wav,1.1,1.2,0.9,1.05,7,3500,0,1800,weapon,,,,0.75,! Bomber menu game_main
weap_mp40_fire,2,weapons/mp40/mp40_01_distant.wav,0.95,1.05,0.9,1.05,7,8500,1800,8500,weapon,,,,0.75,! Bomber menu game_main
weap_mp44_fire,1,weapons/mp44/mp44_01.wav,1.25,1.35,0.9,1.05,7,3500,0,1800,weapon,,,,,! Bomber menu game_main
weap_mp44_fire,2,weapons/mp44/mp44_01_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,! Bomber menu game_main
weap_panzerfaust_fire,1,weapons/panzerfaust/panzerfaust_fire.wav,1.25,1.5,0.9,1.05,7,3500,0,1800,weapon,,,,,! Bomber menu game_main
weap_panzerfaust_fire,2,weapons/panzerfaust/panzerfaust_fire_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,! Bomber menu game_main

#Russian,,,,,,,,,,,,,,,,
antitank_rifle_fire,1,weapons/AntiTank/rat_01.wav,1.14,1.25,0.9,1.05,7,3500,0,1800,weapon,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
antitank_rifle_fire,2,weapons/AntiTank/rat_01_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
#weap_dp28_fire,,weapons/dp28/dp28_01.wav,1.25,1.4,0.95,1.05,10,7800,,,weapon,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_dp28_loop,,weapons/dp28/dp28_loop01.wav,1.6,,0.95,1,10,7800,,,weapon,,,looping,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_dp28_cooldown,,weapons/dp28/dp28_cooldown.wav,1.2,,0.95,1,10,7800,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_nagant_fire,1,weapons/nagant/nagant_01.wav,1.25,1.5,0.9,1.05,7,3500,0,1800,weapon,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_nagant_fire,2,weapons/nagant/nagant_01_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_nagant_sniper,1,weapons/nagant/nagant_sniper.wav,1.25,1.5,0.9,1.05,7,3500,0,1800,weapon,,,,master,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_nagant_sniper,2,weapons/nagant/nagant_sniper_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,master,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_ppsh_fire,1,weapons/ppsh/ppsh_01.wav,1.1,1.3,0.9,1.05,7,3500,0,1800,weapon,,,,0.75,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_ppsh_fire,2,weapons/ppsh/ppsh_01_distant.wav,0.85,0.95,0.9,1.05,7,8500,1800,8500,weapon,,,,0.75,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_sg43_loop,,weapons/sg43/sg43_loop01.wav,1.25,1.4,0.95,1,10,7800,,,weapon,,,looping,,kharkov1 kursk kursk2 ponyri trenches 
weap_sg43_cooldown,,weapons/sg43/sg43_cooldown.wav,1,1.1,0.95,1,10,7800,,,auto,,,,,kharkov1 kursk kursk2 ponyri trenches 
weap_sg43_loop,,weapons/sg43/sg43_loop01.wav,1.25,1.4,0.95,1,10,3500,,,weapon,,,looping,,kharkov2
weap_sg43_cooldown,,weapons/sg43/sg43_cooldown.wav,1,1.1,0.95,1,10,4000,,,auto,,,,,kharkov2
weap_svt40_fire,,weapons/svt40/svt40_01.wav,1.35,1.5,0.95,1.05,50,4000,,,weapon,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_tt33_fire,,weapons/tt33/tt33_01.wav,1.25,1.5,0.9,1.05,7,3500,,,weapon,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 

#Flakpanzer,,,,,,,,,,,,,,,,
flakpanzer_loop,,weapons/flak/Flakpanzer_loop.wav,1.5,1.5,1,1,1550,5000,,,weapon,,,looping,master,kursk kursk2
flakpanzer_loop_fast,,weapons/flak/Flakpanzer_loop_fast.wav,1.5,1.5,1,1,1550,5000,,,weapon,,,looping,master,kursk kursk2
flakpanzer_loop_null,,weapons/flak/Flakpanzer_loop.wav,0,0,1,1,1550,5000,,,weapon,,,looping,master,kursk kursk2
flakpanzer_loop_fast_null,,weapons/flak/Flakpanzer_loop_fast.wav,0,0,1,1,1550,5000,,,weapon,,,looping,master,kursk kursk2
flakpanzer_cooldown,,weapons/flak/Flak_single.wav,1.25,1.25,0.9,1.1,1250,5000,,,weapon,,,,master,kursk kursk2
flakpanzer_loop,,weapons/flak/Flakpanzer_loop.wav,1.5,1.5,1,1,1550,5000,,,weapon,,,looping,,kharkov2 sicily2
flakpanzer_loop_fast,,weapons/flak/Flakpanzer_loop_fast.wav,1.5,1.5,1,1,1550,5000,,,weapon,,,looping,,kharkov2 sicily2
flakpanzer_loop_null,,weapons/flak/Flakpanzer_loop.wav,0,0,1,1,1550,5000,,,weapon,,,looping,,kharkov2 sicily2
flakpanzer_loop_fast_null,,weapons/flak/Flakpanzer_loop_fast.wav,0,0,1,1,1550,5000,,,weapon,,,looping,,kharkov2 sicily2
flakpanzer_cooldown,,weapons/flak/Flak_single.wav,1.25,1.25,0.9,1.1,1250,5000,,,weapon,,,,,kharkov2 sicily2
flak_singleshot,,weapons/flak/Flak_single.wav,1.5,1.5,0.85,1.1,1200,4000,,,weapon,,,,,kharkov2 sicily2

#Weapon Foley,,,,,,,,,,,,,,,,
#American,,,,,,,,,,,,,,,,
weap_30cal_reload,,weapons/30cal/weap_30cal_fast_reload.wav,1.5,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_30cal_undeploy,,weapons/30cal/weap_30cal_undeploy.wav,1.1,,,,75,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bar_reload,,weapons/bar/bar_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bar_reload_not_empty,,weapons/bar/bar_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bar_altswitch,,weapons/alt_fire_switch.wav,1,1,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bar_pickup,,misc/PU_Weapon03.wav,1.14,1.25,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bar_ammopickup,,misc/PU_Weapon02.wav,1.14,1.25,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bar_raise,,misc/Equip_Rifle02.wav,1.14,1.25,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bar_putaway,,null.wav,1.14,1.25,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bazooka_reload,,weapons/bazooka/bazooka_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_bazooka_reload_not_empty,,weapons/bazooka/bazooka_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_colt_reload,,weapons/colt/colt45_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_colt_reload_not_empty,,weapons/colt/colt45_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_m1carbine_reload,,weapons/m1carbine/m1carbine_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_m1carbine_reload_not_empty,,weapons/m1carbine/m1carbine_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_m1garand_reload,,weapons/m1garand/m1garand_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_springfield_reload_start,,weapons/kar98k/kar98_reload_start.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_springfield_reload_loop,,weapons/kar98k/kar98_reload_loop.wav,1.25,1.5,0.9,1.1,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_springfield_reload,,weapons/springfield/springfield_reload_loop.wav,1.25,1.5,0.9,1.1,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_springfield_reload_end,,weapons/enfield/enfield_reload_end.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_springfield_rechamber,,weapons/kar98k/kar98_rechamber.wav,1.15,1.35,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_thompson_reload,,weapons/thompson/thompson_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_thompson_reload_not_empty,,weapons/thompson/thompson_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_thompson_altswitch,,weapons/alt_fire_switch.wav,1,1,,,7,500,,,auto,,,,,bastogne1 bastogne2 foy noville 
weap_fraggrenade_pin,,weapons/grenade/US_Grenade_pin.wav,1.14,1.25,,,7,500,,,auto,,,,,game_uo
us_grenade_lever,,weapons/grenade/us_grenade_lever.wav,1.14,1.25,,,7,500,,,auto,,,,,game_uo
#British,,,,,,,,,,,,,,,,
weap_bren_reload,,weapons/bren/bren_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_bren_reload_not_empty,,weapons/bren/bren_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_bren_altswitch,,weapons/alt_fire_switch.wav,1,1,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_enfield_reload,,null.wav,1.25,1.5,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_enfield_reload_start,,weapons/enfield/enfield_reload_start.wav,1.25,1.5,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_enfield_reload_loop,,weapons/enfield/enfield_reload_loop.wav,1.25,1.5,0.9,1.1,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_enfield_reload_end,,weapons/enfield/enfield_reload_end.wav,1.25,1.5,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_sten_reload,,weapons/sten/sten_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_sten_reload_not_empty,,weapons/sten/sten_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
weap_webley_reload,,weapons/webley/weap_webley_reload.wav,1.6,1.7,,,7,500,,,auto,,,,,sicily1 sicily2 trainbridge 
#Russian,,,,,,,,,,,,,,,,
weap_dp28_reload,,weapons/dp28/weap_dp28_reload.wav,1.5,1.5,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_dp28_undeploy,,weapons/dp28/weap_dp28_undeploy.wav,1.1,,,,75,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_nagant_reload,,weapons/kar98k/kar98_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_nagant_rechamber,,weapons/kar98k/kar98_rechamber.wav,1.15,1.35,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_ppsh_reload,,weapons/ppsh/ppsh_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_ppsh_reload_not_empty,,weapons/ppsh/ppsh_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_ppsh_altswitch,,weapons/alt_fire_switch.wav,1,1,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_svt40_reload_not_empty,,weapons/svt40/svt40_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_svt40_reload,,weapons/svt40/svt40_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_tt33_reload_not_empty,,weapons/tt33/tt33_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
weap_tt33_reload,,weapons/tt33/tt33_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,kharkov1 kharkov2 kursk kursk2 ponyri trenches 
#German,,,,,,,,,,,,,,,,
weap_mg34_reload,,weapons/mg34/weap_mg34_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,! Bomber menu game_main
weap_mg34_deploy,,weapons/mg34/weap_mg34_deploy.wav,1,,,,75,500,,,auto,,,,,! Bomber menu game_main
weap_mg34_undeploy,,weapons/mg34/weap_mg34_undeploy.wav,1.1,,,,75,500,,,auto,,,,,! Bomber menu game_main
weap_fg42_reload,,weapons/fg42/fg42_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,! Bomber menu game_main
weap_fg42_reload_not_empty,,weapons/fg42/fg42_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,! Bomber menu game_main
weap_fg42_altswitch,,weapons/alt_fire_switch.wav,1,1,,,7,500,,,auto,,,,,! Bomber menu game_main
weap_gewehr43_reload_not_empty,,weapons/gewehr43/gewehr43_reload_not_empty.wav,1.25,1.5,,,7,500,,,auto,,,,,! Bomber menu game_main
weap_gewehr43_reload,,weapons/gewehr43/gewehr43_reload.wav,1.25,1.5,,,7,500,,,auto,,,,,! Bomber menu game_main
