shell_explosion,4,explosions/mortar_dirt04.wav,1.4,1.6,0.8,1.2,1000,6000,0,1400,auto
shell_explosion,5,explosions/mortar_dirt05.wav,1.4,1.6,0.8,1.2,1000,6000,0,1400,auto
shell_explosion,6,explosions/mortar_dirt01_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion,7,explosions/mortar_dirt02_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion,8,explosions/mortar_dirt03_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion,9,explosions/mortar_dirt04_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion,10,explosions/mortar_dirt05_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto

#shell muffled ,,,,,,,,,,,
shell_incoming_muffled,1,explosions/incoming05_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_incoming_muffled,2,explosions/incoming08_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_incoming_muffled,3,explosions/incoming11_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_incoming_muffled,4,explosions/incoming01_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_incoming_muffled,5,explosions/incoming02_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_explosion_muffled,1,explosions/mortar_dirt01_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto
shell_explosion_muffled,2,explosions/mortar_dirt02_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto
shell_explosion_muffled,3,explosions/mortar_dirt03_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto
shell_explosion_muffled,4,explosions/mortar_dirt04_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto
shell_explosion_muffled,5,explosions/mortar_dirt05_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto

#Shell special,,,,,,,,,,,
shell_incoming1,1,explosions/incoming05.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
shell_incoming1,2,explosions/incoming05_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
shell_incoming2,1,explosions/incoming08.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
shell_incoming2,2,explosions/incoming08_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
shell_incoming3,1,explosions/incoming11.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
shell_incoming3,2,explosions/incoming11_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
shell_incoming4,1,explosions/incoming01.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
shell_incoming4,2,explosions/incoming01_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
shell_incoming5,1,explosions/incoming02.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
shell_incoming5,2,explosions/incoming02_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
shell_explosion1,1,explosions/mortar_dirt01.wav,1.4,1.6,0.8,1.2,1000,6000,0,1400,auto
shell_explosion1,2,explosions/mortar_dirt01_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion1,3,explosions/mortar_dirt04_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion2,1,explosions/mortar_dirt02.wav,1.4,1.6,0.8,1.2,1000,6000,0,1400,auto
shell_explosion2,2,explosions/mortar_dirt02_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion2,3,explosions/mortar_dirt06_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion3,1,explosions/mortar_dirt03.wav,1.4,1.6,0.8,1.2,1000,6000,0,1400,auto
shell_explosion3,2,explosions/mortar_dirt03_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion3,3,explosions/mortar_dirt05_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion4,1,explosions/mortar_dirt04.wav,1.4,1.6,0.8,1.2,1000,6000,0,1400,auto
shell_explosion4,2,explosions/mortar_dirt04_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto
shell_explosion5,1,explosions/mortar_dirt05.wav,1.4,1.6,0.8,1.2,1000,6000,0,1400,auto
shell_explosion5,2,explosions/mortar_dirt05_muffled.wav,1.3,1.5,0.8,1.2,1500,15000,1400,15000,auto

#shell muffled special,,,,,,,,,,,
shell_incoming_muffled1,,explosions/incoming05_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_incoming_muffled2,,explosions/incoming08_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_incoming_muffled3,,explosions/incoming11_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_incoming_muffled4,,explosions/incoming01_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_incoming_muffled5,,explosions/incoming02_muffled.wav,1,,0.9,1.1,4000,8000,,,auto
shell_explosion_muffled1,,explosions/mortar_dirt01_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto
shell_explosion_muffled2,,explosions/mortar_dirt02_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto
shell_explosion_muffled3,,explosions/mortar_dirt03_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto
shell_explosion_muffled4,,explosions/mortar_dirt04_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto
shell_explosion_muffled5,,explosions/mortar_dirt05_muffled.wav,1.15,1.3,0.8,1.2,8000,12000,,,auto

#Shell Flashes,,,,,,,,,,,
shell_flash,1,explosions/explo_distant02.wav,0.8,1.07,0.9,1.1,500000,500000,,,auto
shell_flash,2,explosions/explo_distant04.wav,0.8,1.07,0.9,1.1,500000,500000,,,auto
shell_flash,3,explosions/explo_distant05.wav,0.8,1.07,0.9,1.1,500000,500000,,,auto
shell_flash,4,explosions/explo_distant07.wav,0.8,1.07,0.9,1.1,500000,500000,,,auto
shell_flash,5,explosions/explo_distant08.wav,0.8,1.07,0.9,1.1,500000,500000,,,auto
shell_flash,6,explosions/explo_distant09.wav,0.8,1.07,0.9,1.1,500000,500000,,,auto
shell_flash,7,explosions/explo_distant10.wav,0.8,1.07,0.9,1.1,500000,500000,,,auto

#barrage incoming,,,,,,,,,,,
barrage_incoming,1,explosions/incoming01.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
barrage_incoming,2,explosions/incoming03.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
barrage_incoming,3,explosions/incoming06.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
barrage_incoming,4,explosions/incoming07.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
barrage_incoming,5,explosions/incoming09.wav,1,1.2,0.9,1.1,500,5000,0,1400,auto
barrage_incoming,6,explosions/incoming01_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
barrage_incoming,7,explosions/incoming03_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
barrage_incoming,8,explosions/incoming06_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
barrage_incoming,9,explosions/incoming07_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto
barrage_incoming,10,explosions/incoming09_muffled.wav,0.7,,0.9,1.1,7,12000,1400,12000,auto,,,

#whiz byes,,,,,,,,,,,,,,
artillery_whiz_low,,whizbys/artillery_whiz14.wav,1.3,,0.97,,200,6000,,,item,,,looping
artillery_whiz_high,,whizbys/artillery_whiz14.wav,0.4,,1,,200,6000,,,item,,,looping
artillery_whiz2_low,,whizbys/artillery_whiz15.wav,1.5,,0.68,,200,6000,,,item,,,looping
artillery_whiz2_high,,whizbys/artillery_whiz15.wav,0.6,,0.7,,200,6000,,,item,,,looping
