mortar_explode,brick,fx\weapon\explosions\mortar_brick.efx
mortar_explode,bark,fx\weapon\explosions\mortar_wood.efx
mortar_explode,carpet,fx\weapon\explosions\mortar_cloth.efx
mortar_explode,cloth,fx\weapon\explosions\mortar_cloth.efx
mortar_explode,concrete,fx\weapon\explosions\mortar_concrete.efx
mortar_explode,dirt,fx\weapon\explosions\mortar_dirt.efx
mortar_explode,flesh,fx\weapon\explosions\mortar_flesh.efx
mortar_explode,foliage,fx\weapon\explosions\mortar_grass.efx
mortar_explode,glass,fx\weapon\explosions\mortar_glass.efx
mortar_explode,grass,fx\weapon\explosions\mortar_grass.efx
mortar_explode,gravel,fx\weapon\explosions\mortar_gravel.efx
mortar_explode,ice,fx\weapon\explosions\mortar_ice.efx
mortar_explode,metal,fx\weapon\explosions\mortar_metal.efx
mortar_explode,mud,fx\weapon\explosions\mortar_mud.efx
mortar_explode,paper,fx\weapon\explosions\mortar_cloth.efx
mortar_explode,plaster,fx\weapon\explosions\mortar_plaster.efx
mortar_explode,rock,fx\weapon\explosions\mortar_gravel.efx
mortar_explode,sand,fx\weapon\explosions\mortar_sand.efx
mortar_explode,snow,fx\weapon\explosions\mortar_snow.efx
mortar_explode,water,fx\weapon\explosions\mortar_water.efx
mortar_explode,wood,fx\weapon\explosions\mortar_wood.efx
mortar_explode,asphalt,fx\weapon\explosions\mortar_asphalt.efx
mortar_explode,vehicle,fx\weapon\explosions\mortar_vehicle.efx

artillery_explode,default,fx\weapon\explosions\artillery_generic.efx
artillery_explode,brick,fx\weapon\explosions\artillery_brick.efx
artillery_explode,bark,fx\weapon\explosions\artillery_wood.efx
artillery_explode,carpet,fx\weapon\explosions\artillery_cloth.efx
artillery_explode,cloth,fx\weapon\explosions\artillery_cloth.efx
artillery_explode,concrete,fx\weapon\explosions\artillery_concrete.efx
artillery_explode,dirt,fx\weapon\explosions\artillery_dirt.efx
artillery_explode,flesh,fx\weapon\explosions\artillery_flesh.efx
artillery_explode,foliage,fx\weapon\explosions\artillery_grass.efx
artillery_explode,glass,fx\weapon\explosions\artillery_glass.efx
artillery_explode,grass,fx\weapon\explosions\artillery_grass.efx
artillery_explode,gravel,fx\weapon\explosions\artillery_gravel.efx
artillery_explode,ice,fx\weapon\explosions\artillery_ice.efx
artillery_explode,metal,fx\weapon\explosions\artillery_metal.efx
artillery_explode,mud,fx\weapon\explosions\artillery_mud.efx
artillery_explode,paper,fx\weapon\explosions\artillery_cloth.efx
artillery_explode,plaster,fx\weapon\explosions\artillery_plaster.efx
artillery_explode,rock,fx\weapon\explosions\artillery_gravel.efx
artillery_explode,sand,fx\weapon\explosions\artillery_sand.efx
artillery_explode,snow,fx\weapon\explosions\artillery_snow.efx
artillery_explode,water,fx\weapon\explosions\artillery_water.efx
artillery_explode,wood,fx\weapon\explosions\artillery_wood.efx
artillery_explode,asphalt,fx\weapon\explosions\artillery_asphalt.efx
artillery_explode,vehicle,fx\weapon\explosions\artillery_vehicle.efx

tank_explode,default,fx\weapon\explosions\tank_generic.efx
tank_explode,brick,fx\weapon\explosions\tank_brick.efx
tank_explode,bark,fx\weapon\explosions\tank_wood.efx
tank_explode,carpet,fx\weapon\explosions\tank_cloth.efx
tank_explode,cloth,fx\weapon\explosions\tank_cloth.efx
tank_explode,concrete,fx\weapon\explosions\tank_concrete.efx
tank_explode,dirt,fx\weapon\explosions\tank_dirt.efx
tank_explode,flesh,fx\weapon\explosions\tank_flesh.efx
tank_explode,foliage,fx\weapon\explosions\tank_grass.efx
tank_explode,glass,fx\weapon\explosions\tank_glass.efx
tank_explode,grass,fx\weapon\explosions\tank_grass.efx
tank_explode,gravel,fx\weapon\explosions\tank_gravel.efx
tank_explode,ice,fx\weapon\explosions\tank_ice.efx
tank_explode,metal,fx\weapon\explosions\tank_metal.efx
tank_explode,mud,fx\weapon\explosions\tank_mud.efx
tank_explode,paper,fx\weapon\explosions\tank_cloth.efx
tank_explode,plaster,fx\weapon\explosions\tank_plaster.efx
tank_explode,rock,fx\weapon\explosions\tank_gravel.efx
tank_explode,sand,fx\weapon\explosions\tank_sand.efx
tank_explode,snow,fx\weapon\explosions\tank_snow.efx
tank_explode,water,fx\weapon\explosions\tank_water.efx
tank_explode,wood,fx\weapon\explosions\tank_wood.efx
tank_explode,asphalt,fx\weapon\explosions\tank_asphalt.efx
tank_explode,vehicle,fx\weapon\explosions\tank_vehicle.efx

b17_explode,default,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,bark,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,brick,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,bark,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,carpet,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,cloth,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,concrete,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,dirt,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,flesh,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,foliage,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,glass,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,grass,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,gravel,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,ice,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,metal,fx/weapon/impacts/impact_highlod_umg.efx
b17_explode,mud,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,paper,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,plaster,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,rock,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,sand,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,snow,fx/weapon/impacts/impact_lowlod_umg.efx
b17_explode,water,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,wood,fx/weapon/impacts/impact_hmg_metal.efx
b17_explode,asphalt,fx/weapon/impacts/impact_hmg_metal.efx

bullet_pistol_normal,default,fx/weapon/impacts/impact_p_generic.efx
bullet_pistol_normal,bark,fx/weapon/impacts/impact_p_wood.efx
bullet_pistol_normal,brick,fx/weapon/impacts/impact_p_brick.efx
bullet_pistol_normal,bark,fx/weapon/impacts/impact_p_wood.efx
bullet_pistol_normal,carpet,fx/weapon/impacts/impact_p_cloth.efx
bullet_pistol_normal,cloth,fx/weapon/impacts/impact_p_cloth.efx
bullet_pistol_normal,concrete,fx/weapon/impacts/impact_p_concrete.efx
bullet_pistol_normal,dirt,fx/weapon/impacts/impact_p_dirt.efx
bullet_pistol_normal,flesh,fx/weapon/impacts/impact_p_flesh.efx
bullet_pistol_normal,foliage,fx/weapon/impacts/impact_p_grass.efx
bullet_pistol_normal,glass,fx/weapon/impacts/impact_p_glass.efx
bullet_pistol_normal,grass,fx/weapon/impacts/impact_p_grass.efx
bullet_pistol_normal,gravel,fx/weapon/impacts/impact_p_gravel.efx
bullet_pistol_normal,ice,fx/weapon/impacts/impact_p_ice.efx
bullet_pistol_normal,metal,fx/weapon/impacts/impact_p_metal.efx
bullet_pistol_normal,mud,fx/weapon/impacts/impact_p_mud.efx
bullet_pistol_normal,paper,fx/weapon/impacts/impact_p_cloth.efx
bullet_pistol_normal,plaster,fx/weapon/impacts/impact_p_plaster.efx
bullet_pistol_normal,rock,fx/weapon/impacts/impact_p_gravel.efx
bullet_pistol_normal,sand,fx/weapon/impacts/impact_p_sand.efx
bullet_pistol_normal,snow,fx/weapon/impacts/impact_p_snow.efx
bullet_pistol_normal,water,fx/weapon/impacts/impact_p_water.efx
bullet_pistol_normal,wood,fx/weapon/impacts/impact_p_wood.efx
bullet_pistol_normal,asphalt,fx/weapon/impacts/impact_p_asphalt.efx

bullet_pistol_reflect,default,
bullet_pistol_reflect,bark,
bullet_pistol_reflect,brick,
bullet_pistol_reflect,bark,
bullet_pistol_reflect,brick,
bullet_pistol_reflect,carpet,
bullet_pistol_reflect,cloth,
bullet_pistol_reflect,concrete,
bullet_pistol_reflect,dirt,
bullet_pistol_reflect,flesh,
bullet_pistol_reflect,foliage,
bullet_pistol_reflect,glass,
bullet_pistol_reflect,grass,
bullet_pistol_reflect,gravel,
bullet_pistol_reflect,ice,
bullet_pistol_reflect,metal,
bullet_pistol_reflect,mud,
bullet_pistol_reflect,paper,
bullet_pistol_reflect,plaster,
bullet_pistol_reflect,rock,
bullet_pistol_reflect,sand,
bullet_pistol_reflect,snow,
bullet_pistol_reflect,water,
bullet_pistol_reflect,wood,
bullet_pistol_reflect,asphalt,

bullet_rifle_normal,default,fx/weapon/impacts/impact_smg_generic.efx
bullet_rifle_normal,bark,fx/weapon/impacts/impact_smg_wood.efx
bullet_rifle_normal,brick,fx/weapon/impacts/impact_smg_brick.efx
bullet_rifle_normal,bark,fx/weapon/impacts/impact_smg_wood.efx
bullet_rifle_normal,carpet,fx/weapon/impacts/impact_smg_cloth.efx
bullet_rifle_normal,cloth,fx/weapon/impacts/impact_smg_cloth.efx
bullet_rifle_normal,concrete,fx/weapon/impacts/impact_smg_concrete.efx
bullet_rifle_normal,dirt,fx/weapon/impacts/impact_smg_dirt.efx
bullet_rifle_normal,flesh,fx/weapon/impacts/impact_smg_flesh.efx
bullet_rifle_normal,foliage,fx/weapon/impacts/impact_smg_grass.efx
bullet_rifle_normal,glass,fx/weapon/impacts/impact_smg_glass.efx
bullet_rifle_normal,grass,fx/weapon/impacts/impact_smg_grass.efx
bullet_rifle_normal,gravel,fx/weapon/impacts/impact_smg_gravel.efx
bullet_rifle_normal,ice,fx/weapon/impacts/impact_smg_ice.efx
bullet_rifle_normal,metal,fx/weapon/impacts/impact_smg_metal.efx
bullet_rifle_normal,mud,fx/weapon/impacts/impact_smg_mud.efx
bullet_rifle_normal,paper,fx/weapon/impacts/impact_smg_cloth.efx
bullet_rifle_normal,plaster,fx/weapon/impacts/impact_smg_plaster.efx
bullet_rifle_normal,rock,fx/weapon/impacts/impact_smg_gravel.efx
bullet_rifle_normal,sand,fx/weapon/impacts/impact_smg_sand.efx
bullet_rifle_normal,snow,fx/weapon/impacts/impact_smg_snow.efx
bullet_rifle_normal,water,fx/weapon/impacts/impact_smg_water.efx
bullet_rifle_normal,wood,fx/weapon/impacts/impact_smg_wood.efx
bullet_rifle_normal,asphalt,fx/weapon/impacts/impact_smg_asphalt.efx

bullet_rifle_reflect,default,
bullet_rifle_reflect,bark,
bullet_rifle_reflect,brick,
bullet_rifle_reflect,bark,
bullet_rifle_reflect,brick,
bullet_rifle_reflect,carpet,
bullet_rifle_reflect,cloth,
bullet_rifle_reflect,concrete,
bullet_rifle_reflect,dirt,
bullet_rifle_reflect,flesh,
bullet_rifle_reflect,foliage,
bullet_rifle_reflect,glass,
bullet_rifle_reflect,grass,
bullet_rifle_reflect,gravel,
bullet_rifle_reflect,ice,
bullet_rifle_reflect,metal,
bullet_rifle_reflect,mud,
bullet_rifle_reflect,paper,
bullet_rifle_reflect,plaster,
bullet_rifle_reflect,rock,
bullet_rifle_reflect,sand,
bullet_rifle_reflect,snow,
bullet_rifle_reflect,water,
bullet_rifle_reflect,wood,
bullet_rifle_reflect,asphalt,

bullet_smg_normal,default,fx/weapon/impacts/impact_smg_generic.efx
bullet_smg_normal,bark,fx/weapon/impacts/impact_smg_wood.efx
bullet_smg_normal,brick,fx/weapon/impacts/impact_smg_brick.efx
bullet_smg_normal,bark,fx/weapon/impacts/impact_smg_wood.efx
bullet_smg_normal,carpet,fx/weapon/impacts/impact_smg_cloth.efx
bullet_smg_normal,cloth,fx/weapon/impacts/impact_smg_cloth.efx
bullet_smg_normal,concrete,fx/weapon/impacts/impact_smg_concrete.efx
bullet_smg_normal,dirt,fx/weapon/impacts/impact_smg_dirt.efx
bullet_smg_normal,flesh,fx/weapon/impacts/impact_smg_flesh.efx
bullet_smg_normal,foliage,fx/weapon/impacts/impact_smg_grass.efx
bullet_smg_normal,glass,fx/weapon/impacts/impact_smg_glass.efx
bullet_smg_normal,grass,fx/weapon/impacts/impact_smg_grass.efx
bullet_smg_normal,gravel,fx/weapon/impacts/impact_smg_gravel.efx
bullet_smg_normal,ice,fx/weapon/impacts/impact_smg_ice.efx
bullet_smg_normal,metal,fx/weapon/impacts/impact_smg_metal.efx
bullet_smg_normal,mud,fx/weapon/impacts/impact_smg_mud.efx
bullet_smg_normal,paper,fx/weapon/impacts/impact_smg_cloth.efx
bullet_smg_normal,plaster,fx/weapon/impacts/impact_smg_plaster.efx
bullet_smg_normal,rock,fx/weapon/impacts/impact_smg_gravel.efx
bullet_smg_normal,sand,fx/weapon/impacts/impact_smg_sand.efx
bullet_smg_normal,snow,fx/weapon/impacts/impact_smg_snow.efx
bullet_smg_normal,water,fx/weapon/impacts/impact_smg_water.efx
bullet_smg_normal,wood,fx/weapon/impacts/impact_smg_wood.efx
bullet_smg_normal,asphalt,fx/weapon/impacts/impact_smg_asphalt.efx

bullet_smg_reflect,default,
bullet_smg_reflect,bark,
bullet_smg_reflect,brick,
bullet_smg_reflect,bark,
bullet_smg_reflect,brick,
bullet_smg_reflect,carpet,
bullet_smg_reflect,cloth,
bullet_smg_reflect,concrete,
bullet_smg_reflect,dirt
bullet_smg_reflect,flesh
bullet_smg_reflect,foliage
bullet_smg_reflect,glass
bullet_smg_reflect,grass
bullet_smg_reflect,gravel
bullet_smg_reflect,ice
bullet_smg_reflect,metal
bullet_smg_reflect,mud
bullet_smg_reflect,paper
bullet_smg_reflect,plaster
bullet_smg_reflect,rock
bullet_smg_reflect,sand
bullet_smg_reflect,snow
bullet_smg_reflect,water
bullet_smg_reflect,wood
bullet_smg_reflect,asphalt,

bullet_lmg_normal,default,fx/weapon/impacts/impact_lmg_generic.efx
bullet_lmg_normal,bark,fx/weapon/impacts/impact_lmg_wood.efx
bullet_lmg_normal,brick,fx/weapon/impacts/impact_lmg_brick.efx
bullet_lmg_normal,bark,fx/weapon/impacts/impact_lmg_wood.efx
bullet_lmg_normal,carpet,fx/weapon/impacts/impact_lmg_cloth.efx
bullet_lmg_normal,cloth,fx/weapon/impacts/impact_lmg_cloth.efx
bullet_lmg_normal,concrete,fx/weapon/impacts/impact_lmg_concrete.efx
bullet_lmg_normal,dirt,fx/weapon/impacts/impact_lmg_dirt.efx
bullet_lmg_normal,flesh,fx/weapon/impacts/impact_lmg_flesh.efx
bullet_lmg_normal,foliage,fx/weapon/impacts/impact_lmg_grass.efx
bullet_lmg_normal,glass,fx/weapon/impacts/impact_lmg_glass.efx
bullet_lmg_normal,grass,fx/weapon/impacts/impact_lmg_grass.efx
bullet_lmg_normal,gravel,fx/weapon/impacts/impact_lmg_gravel.efx
bullet_lmg_normal,ice,fx/weapon/impacts/impact_lmg_ice.efx
bullet_lmg_normal,metal,fx/weapon/impacts/impact_lmg_metal.efx
bullet_lmg_normal,mud,fx/weapon/impacts/impact_lmg_mud.efx
bullet_lmg_normal,paper,fx/weapon/impacts/impact_lmg_cloth.efx
bullet_lmg_normal,plaster,fx/weapon/impacts/impact_lmg_plaster.efx
bullet_lmg_normal,rock,fx/weapon/impacts/impact_lmg_gravel.efx
bullet_lmg_normal,sand,fx/weapon/impacts/impact_lmg_sand.efx
bullet_lmg_normal,snow,fx/weapon/impacts/impact_lmg_snow.efx
bullet_lmg_normal,water,fx/weapon/impacts/impact_lmg_water.efx
bullet_lmg_normal,wood,fx/weapon/impacts/impact_lmg_wood.efx
bullet_lmg_normal,asphalt,fx/weapon/impacts/impact_lmg_asphalt.efx

bullet_lmg_reflect,default,
bullet_lmg_reflect,bark,
bullet_lmg_reflect,brick,
bullet_lmg_reflect,bark,
bullet_lmg_reflect,brick,
bullet_lmg_reflect,carpet
bullet_lmg_reflect,cloth
bullet_lmg_reflect,concrete
bullet_lmg_reflect,dirt
bullet_lmg_reflect,flesh
bullet_lmg_reflect,foliage
bullet_lmg_reflect,glass
bullet_lmg_reflect,grass
bullet_lmg_reflect,gravel
bullet_lmg_reflect,ice
bullet_lmg_reflect,metal
bullet_lmg_reflect,mud
bullet_lmg_reflect,paper
bullet_lmg_reflect,plaster
bullet_lmg_reflect,rock
bullet_lmg_reflect,sand
bullet_lmg_reflect,snow,
bullet_lmg_reflect,water,
bullet_lmg_reflect,wood,
bullet_lmg_reflect,asphalt,

bullet_hmg_normal,default,fx/weapon/impacts/impact_hmg_generic.efx
bullet_hmg_normal,bark,fx/weapon/impacts/impact_hmg_wood.efx
bullet_hmg_normal,brick,fx/weapon/impacts/impact_hmg_brick.efx
bullet_hmg_normal,bark,fx/weapon/impacts/impact_hmg_wood.efx
bullet_hmg_normal,carpet,fx/weapon/impacts/impact_hmg_cloth.efx
bullet_hmg_normal,cloth,fx/weapon/impacts/impact_hmg_cloth.efx
bullet_hmg_normal,concrete,fx/weapon/impacts/impact_hmg_concrete.efx
bullet_hmg_normal,dirt,fx/weapon/impacts/impact_hmg_dirt.efx
bullet_hmg_normal,flesh,fx/weapon/impacts/impact_hmg_flesh.efx
bullet_hmg_normal,foliage,fx/weapon/impacts/impact_hmg_grass.efx
bullet_hmg_normal,glass,fx/weapon/impacts/impact_hmg_glass.efx
bullet_hmg_normal,grass,fx/weapon/impacts/impact_hmg_grass.efx
bullet_hmg_normal,gravel,fx/weapon/impacts/impact_hmg_gravel.efx
bullet_hmg_normal,ice,fx/weapon/impacts/impact_hmg_ice.efx
bullet_hmg_normal,metal,fx/weapon/impacts/impact_hmg_metal.efx
bullet_hmg_normal,mud,fx/weapon/impacts/impact_hmg_mud.efx
bullet_hmg_normal,paper,fx/weapon/impacts/impact_hmg_cloth.efx
bullet_hmg_normal,plaster,fx/weapon/impacts/impact_hmg_plaster.efx
bullet_hmg_normal,rock,fx/weapon/impacts/impact_hmg_gravel.efx
bullet_hmg_normal,sand,fx/weapon/impacts/impact_hmg_sand.efx
bullet_hmg_normal,snow,fx/weapon/impacts/impact_hmg_snow.efx
bullet_hmg_normal,water,fx/weapon/impacts/impact_hmg_water.efx
bullet_hmg_normal,wood,fx/weapon/impacts/impact_hmg_wood.efx
bullet_hmg_normal,asphalt,fx/weapon/impacts/impact_hmg_asphalt.efx

bullet_hmg_reflect,default,
bullet_hmg_reflect,bark,
bullet_hmg_reflect,brick
bullet_hmg_reflect,bark
bullet_hmg_reflect,brick
bullet_hmg_reflect,carpet
bullet_hmg_reflect,cloth
bullet_hmg_reflect,concrete
bullet_hmg_reflect,dirt
bullet_hmg_reflect,flesh
bullet_hmg_reflect,foliage
bullet_hmg_reflect,glass
bullet_hmg_reflect,grass
bullet_hmg_reflect,gravel
bullet_hmg_reflect,ice
bullet_hmg_reflect,metal
bullet_hmg_reflect,mud
bullet_hmg_reflect,paper
bullet_hmg_reflect,plaster,
bullet_hmg_reflect,rock,
bullet_hmg_reflect,sand,
bullet_hmg_reflect,snow,
bullet_hmg_reflect,water,
bullet_hmg_reflect,wood,
bullet_hmg_reflect,asphalt,

bullet_umg_normal,default,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,bark,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,brick,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,bark,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,carpet,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,cloth,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,concrete,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,dirt,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,flesh,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,foliage,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,glass,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,grass,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,gravel,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,ice,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,metal,fx/weapon/impacts/impact_highlod_umg.efx
bullet_umg_normal,mud,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,paper,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,plaster,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,rock,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,sand,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,snow,fx/weapon/impacts/impact_lowlod_umg.efx
bullet_umg_normal,water,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,wood,fx/weapon/impacts/impact_hmg_metal.efx
bullet_umg_normal,asphalt,fx/weapon/impacts/impact_hmg_metal.efx

bullet_umg_reflect,default
bullet_umg_reflect,bark
bullet_umg_reflect,brick
bullet_umg_reflect,bark
bullet_umg_reflect,brick
bullet_umg_reflect,carpet
bullet_umg_reflect,cloth
bullet_umg_reflect,concrete
bullet_umg_reflect,dirt
bullet_umg_reflect,flesh
bullet_umg_reflect,foliage
bullet_umg_reflect,glass
bullet_umg_reflect,grass
bullet_umg_reflect,gravel
bullet_umg_reflect,ice
bullet_umg_reflect,metal
bullet_umg_reflect,mud
bullet_umg_reflect,paper
bullet_umg_reflect,plaster
bullet_umg_reflect,rock
bullet_umg_reflect,sand
bullet_umg_reflect,snow
bullet_umg_reflect,water
bullet_umg_reflect,wood
bullet_umg_reflect,asphalt
